state,county,s2_cell,waymo_ro_miles,incremental_miles,vintage_end,exposure_phase,geometry_geojson
Arizona,Maricopa,9739879220414251008,53619.45656400696,7035.709,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.88070640336356,33.276852164965554],[-111.88070640336356,33.266164911977896],[-111.86878249373518,33.26836059688144],[-111.86878249373518,33.27904820529565],[-111.88070640336356,33.276852164965554]]]}"
Arizona,Maricopa,9739879254773989376,59089.52240206206,7423.513,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.88070640336356,33.28753827828136],[-111.88070640336356,33.276852164965554],[-111.86878249373518,33.27904820529565],[-111.86878249373518,33.289734673694504],[-111.88070640336356,33.28753827828136]]]}"
Arizona,Maricopa,9739879289133727744,67970.17233631437,10235.677,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.86878249373518,33.289734673694504],[-111.86878249373518,33.27904820529565],[-111.85685855297612,33.281243002581746],[-111.85685855297612,33.291929825799905],[-111.86878249373518,33.289734673694504]]]}"
Arizona,Maricopa,9739879323493466112,112406.50232949862,16135.08,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.86878249373518,33.30042000121104],[-111.86878249373518,33.289734673694504],[-111.85685855297612,33.291929825799905],[-111.85685855297612,33.302615507792446],[-111.86878249373518,33.30042000121104]]]}"
Arizona,Maricopa,9739879357853204480,130267.21583465739,20522.673,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.86878249373518,33.311104186978945],[-111.86878249373518,33.30042000121104],[-111.85685855297612,33.302615507792446],[-111.85685855297612,33.313300047693076],[-111.86878249373518,33.311104186978945]]]}"
Arizona,Maricopa,9739879392212942848,164313.73240362396,22778.021,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.88070640336356,33.30890708243008],[-111.88070640336356,33.29822325105831],[-111.86878249373518,33.30042000121104],[-111.86878249373518,33.311104186978945],[-111.88070640336356,33.30890708243008]]]}"
Arizona,Maricopa,9739879426572681216,104352.47902265297,13575.738,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.88070640336356,33.29822325105831],[-111.88070640336356,33.28753827828136],[-111.86878249373518,33.289734673694504],[-111.86878249373518,33.30042000121104],[-111.88070640336356,33.29822325105831]]]}"
Arizona,Maricopa,9739879460932419584,27208.38380317322,4576.948,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.89263028034495,33.29602525754481],[-111.89263028034495,33.28534063977109],[-111.88070640336356,33.28753827828136],[-111.88070640336356,33.29822325105831],[-111.89263028034495,33.29602525754481]]]}"
Arizona,Maricopa,9739879495292157952,97593.41120564858,13921.156,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.89263028034495,33.30670873425698],[-111.89263028034495,33.29602525754481],[-111.88070640336356,33.29822325105831],[-111.88070640336356,33.30890708243008],[-111.89263028034495,33.30670873425698]]]}"
Arizona,Maricopa,9739879529651896320,133504.60730154105,21563.195,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.90455412316315,33.3045091426707],[-111.90455412316315,33.29382602088169],[-111.89263028034495,33.29602525754481],[-111.89263028034495,33.30670873425698],[-111.90455412316315,33.3045091426707]]]}"
Arizona,Maricopa,9739879564011634688,13644.544569727446,3135.7,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.90455412316315,33.29382602088169],[-111.90455412316315,33.28314175837491],[-111.89263028034495,33.28534063977109],[-111.89263028034495,33.29602525754481],[-111.90455412316315,33.29382602088169]]]}"
Arizona,Maricopa,9739879632731111424,37649.502806264,6171.715,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.89263028034495,33.28534063977109],[-111.89263028034495,33.274654881802164],[-111.88070640336356,33.276852164965554],[-111.88070640336356,33.28753827828136],[-111.89263028034495,33.28534063977109]]]}"
Arizona,Maricopa,9739879667090849792,19935.801734944725,4062.017,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.89263028034495,33.274654881802164],[-111.89263028034495,33.26396798450504],[-111.88070640336356,33.266164911977896],[-111.88070640336356,33.276852164965554],[-111.89263028034495,33.274654881802164]]]}"
Arizona,Maricopa,9739879873249280000,2554.908816515245,1087.769,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.91647793030225,33.29162554128064],[-111.91647793030225,33.280941634304604],[-111.90455412316315,33.28314175837491],[-111.90455412316315,33.29382602088169],[-111.91647793030225,33.29162554128064]]]}"
Arizona,Maricopa,9739879907609018368,22505.657867239508,3226.398,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.91647793030225,33.302308307882875],[-111.91647793030225,33.29162554128064],[-111.90455412316315,33.29382602088169],[-111.90455412316315,33.3045091426707],[-111.91647793030225,33.302308307882875]]]}"
Arizona,Maricopa,9739879941968756736,6830.846679984747,1566.242,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.92840170024643,33.30010623010573],[-111.92840170024643,33.289423818953956],[-111.91647793030225,33.29162554128064],[-111.91647793030225,33.302308307882875],[-111.92840170024643,33.30010623010573]]]}"
Arizona,Maricopa,9739880045047971840,6054.807360265142,1457.111,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.94032543148008,33.29790290955207],[-111.94032543148008,33.287220854114516],[-111.92840170024643,33.289423818953956],[-111.92840170024643,33.30010623010573],[-111.94032543148008,33.29790290955207]]]}"
Arizona,Maricopa,9739880079407710208,3970.7591462751357,1480.383,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9522491224878,33.295698346435245],[-111.9522491224878,33.285016646975755],[-111.94032543148008,33.287220854114516],[-111.94032543148008,33.29790290955207],[-111.9522491224878,33.295698346435245]]]}"
Arizona,Maricopa,9739883034345209856,20645.45195281788,3581.108,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.96417277175436,33.304172744324724],[-111.96417277175436,33.29349254096923],[-111.9522491224878,33.295698346435245],[-111.9522491224878,33.30637890568807],[-111.96417277175436,33.304172744324724]]]}"
Arizona,Maricopa,9739883068704948224,2409.853237708227,593.704,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9760963777647,33.3019653405629],[-111.9760963777647,33.29128549336854],[-111.96417277175436,33.29349254096923],[-111.96417277175436,33.304172744324724],[-111.9760963777647,33.3019653405629]]]}"
Arizona,Maricopa,9739883103064686592,12164.866494541218,1844.227,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9760963777647,33.31264404737481],[-111.9760963777647,33.3019653405629],[-111.96417277175436,33.304172744324724],[-111.96417277175436,33.31485180695299],[-111.9760963777647,33.31264404737481]]]}"
Arizona,Maricopa,9739883137424424960,33111.15498910429,5164.513,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.96417277175436,33.31485180695299],[-111.96417277175436,33.304172744324724],[-111.9522491224878,33.30637890568807],[-111.9522491224878,33.31705832386905],[-111.96417277175436,33.31485180695299]]]}"
Arizona,Maricopa,9739883171784163328,72211.07955030537,10844.471,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.96417277175436,33.3255297279895],[-111.96417277175436,33.31485180695299],[-111.9522491224878,33.31705832386905],[-111.9522491224878,33.327736600113695],[-111.96417277175436,33.3255297279895]]]}"
Arizona,Maricopa,9739883206143901696,90395.35714703996,12676.257,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.96417277175436,33.33620650657039],[-111.96417277175436,33.3255297279895],[-111.9522491224878,33.327736600113695],[-111.9522491224878,33.33841373355815],[-111.96417277175436,33.33620650657039]]]}"
Arizona,Maricopa,9739883240503640064,7062.1868411340965,1785.455,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9760963777647,33.33399803639377],[-111.9760963777647,33.323321612939736],[-111.96417277175436,33.3255297279895],[-111.96417277175436,33.33620650657039],[-111.9760963777647,33.33399803639377]]]}"
Arizona,Maricopa,9739883274863378432,26570.912360772454,4433.238,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9760963777647,33.323321612939736],[-111.9760963777647,33.31264404737481],[-111.96417277175436,33.31485180695299],[-111.96417277175436,33.3255297279895],[-111.9760963777647,33.323321612939736]]]}"
Arizona,Maricopa,9739883309223116800,6835.625344902406,1161.193,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.98801993900399,33.3211122551793],[-111.98801993900399,33.31043504534951],[-111.9760963777647,33.31264404737481],[-111.9760963777647,33.323321612939736],[-111.98801993900399,33.3211122551793]]]}"
Arizona,Maricopa,9739883343582855168,8.728211935909238,2.324,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.98801993900399,33.331788323243124],[-111.98801993900399,33.3211122551793],[-111.9760963777647,33.323321612939736],[-111.9760963777647,33.33399803639377],[-111.98801993900399,33.331788323243124]]]}"
Arizona,Maricopa,9739883377942593536,1.6949756847970785,0.182,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.99994345395756,33.32957736733385],[-111.99994345395756,33.31890165492367],[-111.98801993900399,33.3211122551793],[-111.98801993900399,33.331788323243124],[-111.99994345395756,33.32957736733385]]]}"
Arizona,Maricopa,9739883412302331904,1.0149417422100007,0.094,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.99994345395756,33.31890165492367],[-111.99994345395756,33.3082248010926],[-111.98801993900399,33.31043504534951],[-111.98801993900399,33.3211122551793],[-111.99994345395756,33.31890165492367]]]}"
Arizona,Maricopa,9739883481021808640,1.3098978134986574,1.31,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.98801993900399,33.31043504534951],[-111.98801993900399,33.29975669461764],[-111.9760963777647,33.3019653405629],[-111.9760963777647,33.31264404737481],[-111.98801993900399,33.31043504534951]]]}"
Arizona,Maricopa,9739884717972389888,3.467707302048791,2.05,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.98801993900399,33.37448116058326],[-111.98801993900399,33.3638096682094],[-111.9760963777647,33.366020445461466],[-111.9760963777647,33.37669229184612],[-111.98801993900399,33.37448116058326]]]}"
Arizona,Maricopa,9739884889771081728,1.8883598259164025,0.666,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.98801993900399,33.3424632486777],[-111.98801993900399,33.331788323243124],[-111.9760963777647,33.33399803639377],[-111.9760963777647,33.34467331687368],[-111.98801993900399,33.3424632486777]]]}"
Arizona,Maricopa,9739884958490558464,9871.235740996139,2519.096,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9760963777647,33.35534745351689],[-111.9760963777647,33.34467331687368],[-111.96417277175436,33.346882141832445],[-111.96417277175436,33.3575566329131],[-111.9760963777647,33.35534745351689]]]}"
Arizona,Maricopa,9739884992850296832,14810.564969675344,3136.591,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9760963777647,33.34467331687368],[-111.9760963777647,33.33399803639377],[-111.96417277175436,33.33620650657039],[-111.96417277175436,33.346882141832445],[-111.9760963777647,33.34467331687368]]]}"
Arizona,Maricopa,9739885027210035200,93481.63852441144,12726.401,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.96417277175436,33.346882141832445],[-111.96417277175436,33.33620650657039],[-111.9522491224878,33.33841373355815],[-111.9522491224878,33.34908972333923],[-111.96417277175436,33.346882141832445]]]}"
Arizona,Maricopa,9739885061569773568,152195.65473485042,21953.604,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.96417277175436,33.3575566329131],[-111.96417277175436,33.346882141832445],[-111.9522491224878,33.34908972333923],[-111.9522491224878,33.359764568594386],[-111.96417277175436,33.3575566329131]]]}"
Arizona,Maricopa,9739885095929511936,104798.06074457253,20879.17,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.96417277175436,33.368229978950446],[-111.96417277175436,33.3575566329131],[-111.9522491224878,33.359764568594386],[-111.9522491224878,33.370438268461726],[-111.96417277175436,33.368229978950446]]]}"
Arizona,Maricopa,9739885130289250304,7996.899158527218,1853.809,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9760963777647,33.366020445461466],[-111.9760963777647,33.35534745351689],[-111.96417277175436,33.3575566329131],[-111.96417277175436,33.368229978950446],[-111.9760963777647,33.366020445461466]]]}"
Arizona,Maricopa,9739885164648988672,11117.493373869938,2409.135,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9760963777647,33.37669229184612],[-111.9760963777647,33.366020445461466],[-111.96417277175436,33.368229978950446],[-111.96417277175436,33.37890217908323],[-111.9760963777647,33.37669229184612]]]}"
Arizona,Maricopa,9739885199008727040,243905.85511813156,35984.879,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.96417277175436,33.37890217908323],[-111.96417277175436,33.368229978950446],[-111.9522491224878,33.370438268461726],[-111.9522491224878,33.38111082208001],[-111.96417277175436,33.37890217908323]]]}"
Arizona,Maricopa,9739885233368465408,248335.6328305634,26566.806,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9522491224878,33.38111082208001],[-111.9522491224878,33.370438268461726],[-111.94032543148008,33.37264531378127],[-111.94032543148008,33.38331822062252],[-111.9522491224878,33.38111082208001]]]}"
Arizona,Maricopa,9739885267728203776,173769.96617922036,13919.136,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9522491224878,33.370438268461726],[-111.9522491224878,33.359764568594386],[-111.94032543148008,33.36197126034664],[-111.94032543148008,33.37264531378127],[-111.9522491224878,33.370438268461726]]]}"
Arizona,Maricopa,9739885302087942144,211336.99568775497,25831.668,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.94032543148008,33.37264531378127],[-111.94032543148008,33.36197126034664],[-111.92840170024643,33.36417670795635],[-111.92840170024643,33.374851114695616],[-111.94032543148008,33.37264531378127]]]}"
Arizona,Maricopa,9739885336447680512,256201.55571102593,38705.323,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.94032543148008,33.38331822062252],[-111.94032543148008,33.37264531378127],[-111.92840170024643,33.374851114695616],[-111.92840170024643,33.385524374497386],[-111.94032543148008,33.38331822062252]]]}"
Arizona,Maricopa,9739885370807418880,253108.9917650627,38910.729,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.92840170024643,33.385524374497386],[-111.92840170024643,33.374851114695616],[-111.91647793030225,33.37705567099191],[-111.91647793030225,33.38772928349179],[-111.92840170024643,33.385524374497386]]]}"
Arizona,Maricopa,9739885405167157248,300593.8989595465,50623.184,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.91647793030225,33.38772928349179],[-111.91647793030225,33.37705567099191],[-111.90455412316315,33.37925898245782],[-111.90455412316315,33.38993294739349],[-111.91647793030225,33.38772928349179]]]}"
Arizona,Maricopa,9739885439526895616,248567.03048245687,42904.135,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.91647793030225,33.37705567099191],[-111.91647793030225,33.366380911210555],[-111.90455412316315,33.368583869896874],[-111.90455412316315,33.37925898245782],[-111.91647793030225,33.37705567099191]]]}"
Arizona,Maricopa,9739885473886633984,25894.008475037874,3342.655,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.92840170024643,33.374851114695616],[-111.92840170024643,33.36417670795635],[-111.91647793030225,33.366380911210555],[-111.91647793030225,33.37705567099191],[-111.92840170024643,33.374851114695616]]]}"
Arizona,Maricopa,9739885508246372352,59869.16772900751,5468.114,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.92840170024643,33.36417670795635],[-111.92840170024643,33.35350115514077],[-111.91647793030225,33.355705005008886],[-111.91647793030225,33.366380911210555],[-111.92840170024643,33.36417670795635]]]}"
Arizona,Maricopa,9739885542606110720,225916.04842436357,37712.289,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.91647793030225,33.366380911210555],[-111.91647793030225,33.355705005008886],[-111.90455412316315,33.357907610571814],[-111.90455412316315,33.368583869896874],[-111.91647793030225,33.366380911210555]]]}"
Arizona,Maricopa,9739885576965849088,215844.88652029398,40942.505,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.91647793030225,33.355705005008886],[-111.91647793030225,33.34502795324875],[-111.90455412316315,33.347230205344424],[-111.90455412316315,33.357907610571814],[-111.91647793030225,33.355705005008886]]]}"
Arizona,Maricopa,9739885611325587456,73331.96487187302,9698.171,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.92840170024643,33.35350115514077],[-111.92840170024643,33.342824457110716],[-111.91647793030225,33.34502795324875],[-111.91647793030225,33.355705005008886],[-111.92840170024643,33.35350115514077]]]}"
Arizona,Maricopa,9739885645685325824,80103.42343288923,7286.458,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.94032543148008,33.351296061179866],[-111.94032543148008,33.340619717142815],[-111.92840170024643,33.342824457110716],[-111.92840170024643,33.35350115514077],[-111.94032543148008,33.351296061179866]]]}"
Arizona,Maricopa,9739885680045064192,131308.36215807736,14615.131,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.94032543148008,33.36197126034664],[-111.94032543148008,33.351296061179866],[-111.92840170024643,33.35350115514077],[-111.92840170024643,33.36417670795635],[-111.94032543148008,33.36197126034664]]]}"
Arizona,Maricopa,9739885714404802560,88342.65142968686,5346.756,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9522491224878,33.359764568594386],[-111.9522491224878,33.34908972333923],[-111.94032543148008,33.351296061179866],[-111.94032543148008,33.36197126034664],[-111.9522491224878,33.359764568594386]]]}"
Arizona,Maricopa,9739885748764540928,9232.819273351435,2182.064,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9522491224878,33.34908972333923],[-111.9522491224878,33.33841373355815],[-111.94032543148008,33.340619717142815],[-111.94032543148008,33.351296061179866],[-111.9522491224878,33.34908972333923]]]}"
Arizona,Maricopa,9739885783124279296,72738.64548461033,10371.116,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9522491224878,33.33841373355815],[-111.9522491224878,33.327736600113695],[-111.94032543148008,33.329942229098016],[-111.94032543148008,33.340619717142815],[-111.9522491224878,33.33841373355815]]]}"
Arizona,Maricopa,9739885817484017664,77750.06269002189,9180.747,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.94032543148008,33.340619717142815],[-111.94032543148008,33.329942229098016],[-111.92840170024643,33.33214661472871],[-111.92840170024643,33.342824457110716],[-111.94032543148008,33.340619717142815]]]}"
Arizona,Maricopa,9739885851843756032,26084.54168127052,3576.173,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.94032543148008,33.329942229098016],[-111.94032543148008,33.31926359790862],[-111.92840170024643,33.32146762885789],[-111.92840170024643,33.33214661472871],[-111.94032543148008,33.329942229098016]]]}"
Arizona,Maricopa,9739885886203494400,67712.4987979168,10824.649,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9522491224878,33.327736600113695],[-111.9522491224878,33.31705832386905],[-111.94032543148008,33.31926359790862],[-111.94032543148008,33.329942229098016],[-111.9522491224878,33.327736600113695]]]}"
Arizona,Maricopa,9739885920563232768,35387.26726318761,4536.279,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9522491224878,33.31705832386905],[-111.9522491224878,33.30637890568807],[-111.94032543148008,33.308583824438486],[-111.94032543148008,33.31926359790862],[-111.9522491224878,33.31705832386905]]]}"
Arizona,Maricopa,9739885954922971136,49343.30013541431,7241.006,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9522491224878,33.30637890568807],[-111.9522491224878,33.295698346435245],[-111.94032543148008,33.29790290955207],[-111.94032543148008,33.308583824438486],[-111.9522491224878,33.30637890568807]]]}"
Arizona,Maricopa,9739885989282709504,62887.39278937118,8619.808,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.94032543148008,33.308583824438486],[-111.94032543148008,33.29790290955207],[-111.92840170024643,33.30010623010573],[-111.92840170024643,33.31078750036209],[-111.94032543148008,33.308583824438486]]]}"
Arizona,Maricopa,9739886023642447872,40212.55950591862,6093.325,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.94032543148008,33.31926359790862],[-111.94032543148008,33.308583824438486],[-111.92840170024643,33.31078750036209],[-111.92840170024643,33.32146762885789],[-111.94032543148008,33.31926359790862]]]}"
Arizona,Maricopa,9739886058002186240,102064.03469343265,15230.849,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.92840170024643,33.32146762885789],[-111.92840170024643,33.31078750036209],[-111.91647793030225,33.312989933245575],[-111.91647793030225,33.32367041650364],[-111.92840170024643,33.32146762885789]]]}"
Arizona,Maricopa,9739886092361924608,71490.96683607162,9985.002,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.92840170024643,33.31078750036209],[-111.92840170024643,33.30010623010573],[-111.91647793030225,33.302308307882875],[-111.91647793030225,33.312989933245575],[-111.92840170024643,33.31078750036209]]]}"
Arizona,Maricopa,9739886126721662976,161240.3957653526,25347.784,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.91647793030225,33.312989933245575],[-111.91647793030225,33.302308307882875],[-111.90455412316315,33.3045091426707],[-111.90455412316315,33.31519112287623],[-111.91647793030225,33.312989933245575]]]}"
Arizona,Maricopa,9739886161081401344,183085.22243938668,33312.887,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.91647793030225,33.32367041650364],[-111.91647793030225,33.312989933245575],[-111.90455412316315,33.31519112287623],[-111.90455412316315,33.32587196063319],[-111.91647793030225,33.32367041650364]]]}"
Arizona,Maricopa,9739886195441139712,183173.22647841403,30762.273,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.91647793030225,33.334349756792626],[-111.91647793030225,33.32367041650364],[-111.90455412316315,33.32587196063319],[-111.90455412316315,33.33655165507718],[-111.91647793030225,33.334349756792626]]]}"
Arizona,Maricopa,9739886229800878080,42031.14137161481,4369.321,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.92840170024643,33.33214661472871],[-111.92840170024643,33.32146762885789],[-111.91647793030225,33.32367041650364],[-111.91647793030225,33.334349756792626],[-111.92840170024643,33.33214661472871]]]}"
Arizona,Maricopa,9739886264160616448,103495.97345662685,10960.598,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.92840170024643,33.342824457110716],[-111.92840170024643,33.33214661472871],[-111.91647793030225,33.334349756792626],[-111.91647793030225,33.34502795324875],[-111.92840170024643,33.342824457110716]]]}"
Arizona,Maricopa,9739886298520354816,146855.2301039405,30094.0,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.91647793030225,33.34502795324875],[-111.91647793030225,33.334349756792626],[-111.90455412316315,33.33655165507718],[-111.90455412316315,33.347230205344424],[-111.91647793030225,33.34502795324875]]]}"
Arizona,Maricopa,9739886332880093184,38015.23415906667,8842.292,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.90455412316315,33.347230205344424],[-111.90455412316315,33.33655165507718],[-111.89263028034495,33.338752309370356],[-111.89263028034495,33.34943121318578],[-111.90455412316315,33.347230205344424]]]}"
Arizona,Maricopa,9739886367239831552,59687.44759652953,10232.789,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.89263028034495,33.34943121318578],[-111.89263028034495,33.338752309370356],[-111.88070640336356,33.34095171946074],[-111.88070640336356,33.351630976561474],[-111.89263028034495,33.34943121318578]]]}"
Arizona,Maricopa,9739886401599569920,61298.921010786995,7551.748,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.89263028034495,33.338752309370356],[-111.89263028034495,33.32807226103448],[-111.88070640336356,33.330271317496],[-111.88070640336356,33.34095171946074],[-111.89263028034495,33.338752309370356]]]}"
Arizona,Maricopa,9739886435959308288,76443.03784018003,13005.639,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.90455412316315,33.33655165507718],[-111.90455412316315,33.32587196063319],[-111.89263028034495,33.32807226103448],[-111.89263028034495,33.338752309370356],[-111.90455412316315,33.33655165507718]]]}"
Arizona,Maricopa,9739886470319046656,111127.76494167907,23879.322,202603,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.90455412316315,33.32587196063319],[-111.90455412316315,33.31519112287623],[-111.89263028034495,33.31739106904188],[-111.89263028034495,33.32807226103448],[-111.90455412316315,33.32587196063319]]]}"
