state,county,s2_cell,waymo_ro_miles,incremental_miles,vintage_end,exposure_phase,geometry_geojson
Arizona,Maricopa,9739879186054512640,79643.43246961896,10209.692,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.86878249373518,33.27904820529565],[-111.86878249373518,33.26836059688144],[-111.85685855297612,33.27055503900491],[-111.85685855297612,33.281243002581746],[-111.86878249373518,33.27904820529565]]]}"
Arizona,Maricopa,9739879220414251008,62345.96715041061,8726.511,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.88070640336356,33.276852164965554],[-111.88070640336356,33.266164911977896],[-111.86878249373518,33.26836059688144],[-111.86878249373518,33.27904820529565],[-111.88070640336356,33.276852164965554]]]}"
Arizona,Maricopa,9739879254773989376,68081.0378662719,8991.515,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.88070640336356,33.28753827828136],[-111.88070640336356,33.276852164965554],[-111.86878249373518,33.27904820529565],[-111.86878249373518,33.289734673694504],[-111.88070640336356,33.28753827828136]]]}"
Arizona,Maricopa,9739879289133727744,77939.24881911563,9969.076,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.86878249373518,33.289734673694504],[-111.86878249373518,33.27904820529565],[-111.85685855297612,33.281243002581746],[-111.85685855297612,33.291929825799905],[-111.86878249373518,33.289734673694504]]]}"
Arizona,Maricopa,9739879323493466112,126925.31279904697,14518.81,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.86878249373518,33.30042000121104],[-111.86878249373518,33.289734673694504],[-111.85685855297612,33.291929825799905],[-111.85685855297612,33.302615507792446],[-111.86878249373518,33.30042000121104]]]}"
Arizona,Maricopa,9739879357853204480,148531.40631163158,18264.19,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.86878249373518,33.311104186978945],[-111.86878249373518,33.30042000121104],[-111.85685855297612,33.302615507792446],[-111.85685855297612,33.313300047693076],[-111.86878249373518,33.311104186978945]]]}"
Arizona,Maricopa,9739879392212942848,186186.63290482166,21872.901,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.88070640336356,33.30890708243008],[-111.88070640336356,33.29822325105831],[-111.86878249373518,33.30042000121104],[-111.86878249373518,33.311104186978945],[-111.88070640336356,33.30890708243008]]]}"
Arizona,Maricopa,9739879426572681216,119110.82488956497,14758.346,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.88070640336356,33.29822325105831],[-111.88070640336356,33.28753827828136],[-111.86878249373518,33.289734673694504],[-111.86878249373518,33.30042000121104],[-111.88070640336356,33.29822325105831]]]}"
Arizona,Maricopa,9739879460932419584,32015.638382489553,4807.255,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.89263028034495,33.29602525754481],[-111.89263028034495,33.28534063977109],[-111.88070640336356,33.28753827828136],[-111.88070640336356,33.29822325105831],[-111.89263028034495,33.29602525754481]]]}"
Arizona,Maricopa,9739879495292157952,109419.80352453141,11826.392,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.89263028034495,33.30670873425698],[-111.89263028034495,33.29602525754481],[-111.88070640336356,33.29822325105831],[-111.88070640336356,33.30890708243008],[-111.89263028034495,33.30670873425698]]]}"
Arizona,Maricopa,9739879529651896320,152471.4534360409,18966.846,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.90455412316315,33.3045091426707],[-111.90455412316315,33.29382602088169],[-111.89263028034495,33.29602525754481],[-111.89263028034495,33.30670873425698],[-111.90455412316315,33.3045091426707]]]}"
Arizona,Maricopa,9739879564011634688,16754.912794339783,3110.368,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.90455412316315,33.29382602088169],[-111.90455412316315,33.28314175837491],[-111.89263028034495,33.28534063977109],[-111.89263028034495,33.29602525754481],[-111.90455412316315,33.29382602088169]]]}"
Arizona,Maricopa,9739879632731111424,43886.158451587195,6236.656,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.89263028034495,33.28534063977109],[-111.89263028034495,33.274654881802164],[-111.88070640336356,33.276852164965554],[-111.88070640336356,33.28753827828136],[-111.89263028034495,33.28534063977109]]]}"
Arizona,Maricopa,9739879667090849792,24660.446831011337,4724.645,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.89263028034495,33.274654881802164],[-111.89263028034495,33.26396798450504],[-111.88070640336356,33.266164911977896],[-111.88070640336356,33.276852164965554],[-111.89263028034495,33.274654881802164]]]}"
Arizona,Maricopa,9739879873249280000,3671.096961297675,1116.188,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.91647793030225,33.29162554128064],[-111.91647793030225,33.280941634304604],[-111.90455412316315,33.28314175837491],[-111.90455412316315,33.29382602088169],[-111.91647793030225,33.29162554128064]]]}"
Arizona,Maricopa,9739879907609018368,25435.30135055998,2929.643,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.91647793030225,33.302308307882875],[-111.91647793030225,33.29162554128064],[-111.90455412316315,33.29382602088169],[-111.90455412316315,33.3045091426707],[-111.91647793030225,33.302308307882875]]]}"
Arizona,Maricopa,9739879941968756736,8233.972030074168,1403.125,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.92840170024643,33.30010623010573],[-111.92840170024643,33.289423818953956],[-111.91647793030225,33.29162554128064],[-111.91647793030225,33.302308307882875],[-111.92840170024643,33.30010623010573]]]}"
Arizona,Maricopa,9739880045047971840,7467.36174157505,1412.554,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.94032543148008,33.29790290955207],[-111.94032543148008,33.287220854114516],[-111.92840170024643,33.289423818953956],[-111.92840170024643,33.30010623010573],[-111.94032543148008,33.29790290955207]]]}"
Arizona,Maricopa,9739880079407710208,5334.3282821756575,1363.569,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9522491224878,33.295698346435245],[-111.9522491224878,33.285016646975755],[-111.94032543148008,33.287220854114516],[-111.94032543148008,33.29790290955207],[-111.9522491224878,33.295698346435245]]]}"
Arizona,Maricopa,9739883034345209856,23921.251107921693,3275.799,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.96417277175436,33.304172744324724],[-111.96417277175436,33.29349254096923],[-111.9522491224878,33.295698346435245],[-111.9522491224878,33.30637890568807],[-111.96417277175436,33.304172744324724]]]}"
Arizona,Maricopa,9739883068704948224,3223.479841480052,813.627,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9760963777647,33.3019653405629],[-111.9760963777647,33.29128549336854],[-111.96417277175436,33.29349254096923],[-111.96417277175436,33.304172744324724],[-111.9760963777647,33.3019653405629]]]}"
Arizona,Maricopa,9739883103064686592,13970.786996347013,1805.921,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9760963777647,33.31264404737481],[-111.9760963777647,33.3019653405629],[-111.96417277175436,33.304172744324724],[-111.96417277175436,33.31485180695299],[-111.9760963777647,33.31264404737481]]]}"
Arizona,Maricopa,9739883137424424960,36057.63351733421,2946.479,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.96417277175436,33.31485180695299],[-111.96417277175436,33.304172744324724],[-111.9522491224878,33.30637890568807],[-111.9522491224878,33.31705832386905],[-111.96417277175436,33.31485180695299]]]}"
Arizona,Maricopa,9739883171784163328,83220.86671776208,11009.787,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.96417277175436,33.3255297279895],[-111.96417277175436,33.31485180695299],[-111.9522491224878,33.31705832386905],[-111.9522491224878,33.327736600113695],[-111.96417277175436,33.3255297279895]]]}"
Arizona,Maricopa,9739883206143901696,102283.09871454578,11887.742,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.96417277175436,33.33620650657039],[-111.96417277175436,33.3255297279895],[-111.9522491224878,33.327736600113695],[-111.9522491224878,33.33841373355815],[-111.96417277175436,33.33620650657039]]]}"
Arizona,Maricopa,9739883240503640064,9113.699209486167,2051.512,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9760963777647,33.33399803639377],[-111.9760963777647,33.323321612939736],[-111.96417277175436,33.3255297279895],[-111.96417277175436,33.33620650657039],[-111.9760963777647,33.33399803639377]]]}"
Arizona,Maricopa,9739883274863378432,32791.856520293695,6220.944,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9760963777647,33.323321612939736],[-111.9760963777647,33.31264404737481],[-111.96417277175436,33.31485180695299],[-111.96417277175436,33.3255297279895],[-111.9760963777647,33.323321612939736]]]}"
Arizona,Maricopa,9739883309223116800,8542.53591298712,1706.911,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.98801993900399,33.3211122551793],[-111.98801993900399,33.31043504534951],[-111.9760963777647,33.31264404737481],[-111.9760963777647,33.323321612939736],[-111.98801993900399,33.3211122551793]]]}"
Arizona,Maricopa,9739883343582855168,13.830182470630868,5.102,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.98801993900399,33.331788323243124],[-111.98801993900399,33.3211122551793],[-111.9760963777647,33.323321612939736],[-111.9760963777647,33.33399803639377],[-111.98801993900399,33.331788323243124]]]}"
Arizona,Maricopa,9739883481021808640,2.8318834537495454,1.522,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.98801993900399,33.31043504534951],[-111.98801993900399,33.29975669461764],[-111.9760963777647,33.3019653405629],[-111.9760963777647,33.31264404737481],[-111.98801993900399,33.31043504534951]]]}"
Arizona,Maricopa,9739884889771081728,2.175828940350988,0.287,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.98801993900399,33.3424632486777],[-111.98801993900399,33.331788323243124],[-111.9760963777647,33.33399803639377],[-111.9760963777647,33.34467331687368],[-111.98801993900399,33.3424632486777]]]}"
Arizona,Maricopa,9739884958490558464,12207.243114373341,2336.007,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9760963777647,33.35534745351689],[-111.9760963777647,33.34467331687368],[-111.96417277175436,33.346882141832445],[-111.96417277175436,33.3575566329131],[-111.9760963777647,33.35534745351689]]]}"
Arizona,Maricopa,9739884992850296832,17960.43763335083,3149.873,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9760963777647,33.34467331687368],[-111.9760963777647,33.33399803639377],[-111.96417277175436,33.33620650657039],[-111.96417277175436,33.346882141832445],[-111.9760963777647,33.34467331687368]]]}"
Arizona,Maricopa,9739885027210035200,106211.9790000956,12730.34,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.96417277175436,33.346882141832445],[-111.96417277175436,33.33620650657039],[-111.9522491224878,33.33841373355815],[-111.9522491224878,33.34908972333923],[-111.96417277175436,33.346882141832445]]]}"
Arizona,Maricopa,9739885061569773568,174867.90277941088,22672.248,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.96417277175436,33.3575566329131],[-111.96417277175436,33.346882141832445],[-111.9522491224878,33.34908972333923],[-111.9522491224878,33.359764568594386],[-111.96417277175436,33.3575566329131]]]}"
Arizona,Maricopa,9739885095929511936,121217.40712368801,16419.346,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.96417277175436,33.368229978950446],[-111.96417277175436,33.3575566329131],[-111.9522491224878,33.359764568594386],[-111.9522491224878,33.370438268461726],[-111.96417277175436,33.368229978950446]]]}"
Arizona,Maricopa,9739885130289250304,9725.178254889384,1728.279,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9760963777647,33.366020445461466],[-111.9760963777647,33.35534745351689],[-111.96417277175436,33.3575566329131],[-111.96417277175436,33.368229978950446],[-111.9760963777647,33.366020445461466]]]}"
Arizona,Maricopa,9739885164648988672,15836.694471843146,4719.201,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9760963777647,33.37669229184612],[-111.9760963777647,33.366020445461466],[-111.96417277175436,33.368229978950446],[-111.96417277175436,33.37890217908323],[-111.9760963777647,33.37669229184612]]]}"
Arizona,Maricopa,9739885199008727040,278639.7113063825,34733.856,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.96417277175436,33.37890217908323],[-111.96417277175436,33.368229978950446],[-111.9522491224878,33.370438268461726],[-111.9522491224878,33.38111082208001],[-111.96417277175436,33.37890217908323]]]}"
Arizona,Maricopa,9739885233368465408,283752.2394127785,35416.607,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9522491224878,33.38111082208001],[-111.9522491224878,33.370438268461726],[-111.94032543148008,33.37264531378127],[-111.94032543148008,33.38331822062252],[-111.9522491224878,33.38111082208001]]]}"
Arizona,Maricopa,9739885267728203776,194792.278527495,21022.312,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9522491224878,33.370438268461726],[-111.9522491224878,33.359764568594386],[-111.94032543148008,33.36197126034664],[-111.94032543148008,33.37264531378127],[-111.9522491224878,33.370438268461726]]]}"
Arizona,Maricopa,9739885302087942144,237080.04589440126,25743.05,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.94032543148008,33.37264531378127],[-111.94032543148008,33.36197126034664],[-111.92840170024643,33.36417670795635],[-111.92840170024643,33.374851114695616],[-111.94032543148008,33.37264531378127]]]}"
Arizona,Maricopa,9739885336447680512,297480.42261456576,41278.867,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.94032543148008,33.38331822062252],[-111.94032543148008,33.37264531378127],[-111.92840170024643,33.374851114695616],[-111.92840170024643,33.385524374497386],[-111.94032543148008,33.38331822062252]]]}"
Arizona,Maricopa,9739885370807418880,287467.368463331,34358.377,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.92840170024643,33.385524374497386],[-111.92840170024643,33.374851114695616],[-111.91647793030225,33.37705567099191],[-111.91647793030225,33.38772928349179],[-111.92840170024643,33.385524374497386]]]}"
Arizona,Maricopa,9739885405167157248,347104.4997775298,46510.601,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.91647793030225,33.38772928349179],[-111.91647793030225,33.37705567099191],[-111.90455412316315,33.37925898245782],[-111.90455412316315,33.38993294739349],[-111.91647793030225,33.38772928349179]]]}"
Arizona,Maricopa,9739885439526895616,286265.19316082535,37698.163,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.91647793030225,33.37705567099191],[-111.91647793030225,33.366380911210555],[-111.90455412316315,33.368583869896874],[-111.90455412316315,33.37925898245782],[-111.91647793030225,33.37705567099191]]]}"
Arizona,Maricopa,9739885473886633984,28777.91663854018,2883.908,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.92840170024643,33.374851114695616],[-111.92840170024643,33.36417670795635],[-111.91647793030225,33.366380911210555],[-111.91647793030225,33.37705567099191],[-111.92840170024643,33.374851114695616]]]}"
Arizona,Maricopa,9739885508246372352,66139.4264509795,6270.259,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.92840170024643,33.36417670795635],[-111.92840170024643,33.35350115514077],[-111.91647793030225,33.355705005008886],[-111.91647793030225,33.366380911210555],[-111.92840170024643,33.36417670795635]]]}"
Arizona,Maricopa,9739885542606110720,258537.01577729968,32620.967,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.91647793030225,33.366380911210555],[-111.91647793030225,33.355705005008886],[-111.90455412316315,33.357907610571814],[-111.90455412316315,33.368583869896874],[-111.91647793030225,33.366380911210555]]]}"
Arizona,Maricopa,9739885576965849088,247433.69994362438,31588.813,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.91647793030225,33.355705005008886],[-111.91647793030225,33.34502795324875],[-111.90455412316315,33.347230205344424],[-111.90455412316315,33.357907610571814],[-111.91647793030225,33.355705005008886]]]}"
Arizona,Maricopa,9739885611325587456,82692.86601638503,9360.901,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.92840170024643,33.35350115514077],[-111.92840170024643,33.342824457110716],[-111.91647793030225,33.34502795324875],[-111.91647793030225,33.355705005008886],[-111.92840170024643,33.35350115514077]]]}"
Arizona,Maricopa,9739885645685325824,91940.1607967994,11836.737,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.94032543148008,33.351296061179866],[-111.94032543148008,33.340619717142815],[-111.92840170024643,33.342824457110716],[-111.92840170024643,33.35350115514077],[-111.94032543148008,33.351296061179866]]]}"
Arizona,Maricopa,9739885680045064192,150891.3440189593,19582.982,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.94032543148008,33.36197126034664],[-111.94032543148008,33.351296061179866],[-111.92840170024643,33.35350115514077],[-111.92840170024643,33.36417670795635],[-111.94032543148008,33.36197126034664]]]}"
Arizona,Maricopa,9739885714404802560,100352.0787614166,12009.427,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9522491224878,33.359764568594386],[-111.9522491224878,33.34908972333923],[-111.94032543148008,33.351296061179866],[-111.94032543148008,33.36197126034664],[-111.9522491224878,33.359764568594386]]]}"
Arizona,Maricopa,9739885748764540928,10375.895184047917,1143.076,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9522491224878,33.34908972333923],[-111.9522491224878,33.33841373355815],[-111.94032543148008,33.340619717142815],[-111.94032543148008,33.351296061179866],[-111.9522491224878,33.34908972333923]]]}"
Arizona,Maricopa,9739885783124279296,83589.94214010867,10851.297,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9522491224878,33.33841373355815],[-111.9522491224878,33.327736600113695],[-111.94032543148008,33.329942229098016],[-111.94032543148008,33.340619717142815],[-111.9522491224878,33.33841373355815]]]}"
Arizona,Maricopa,9739885817484017664,89279.65649867496,11529.594,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.94032543148008,33.340619717142815],[-111.94032543148008,33.329942229098016],[-111.92840170024643,33.33214661472871],[-111.92840170024643,33.342824457110716],[-111.94032543148008,33.340619717142815]]]}"
Arizona,Maricopa,9739885851843756032,29612.11106172971,3527.569,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.94032543148008,33.329942229098016],[-111.94032543148008,33.31926359790862],[-111.92840170024643,33.32146762885789],[-111.92840170024643,33.33214661472871],[-111.94032543148008,33.329942229098016]]]}"
Arizona,Maricopa,9739885886203494400,79739.55672507324,12027.058,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9522491224878,33.327736600113695],[-111.9522491224878,33.31705832386905],[-111.94032543148008,33.31926359790862],[-111.94032543148008,33.329942229098016],[-111.9522491224878,33.327736600113695]]]}"
Arizona,Maricopa,9739885920563232768,41678.26491061762,6290.998,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9522491224878,33.31705832386905],[-111.9522491224878,33.30637890568807],[-111.94032543148008,33.308583824438486],[-111.94032543148008,33.31926359790862],[-111.9522491224878,33.31705832386905]]]}"
Arizona,Maricopa,9739885954922971136,56140.56696982163,6797.267,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.9522491224878,33.30637890568807],[-111.9522491224878,33.295698346435245],[-111.94032543148008,33.29790290955207],[-111.94032543148008,33.308583824438486],[-111.9522491224878,33.30637890568807]]]}"
Arizona,Maricopa,9739885989282709504,71652.1169670947,8764.724,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.94032543148008,33.308583824438486],[-111.94032543148008,33.29790290955207],[-111.92840170024643,33.30010623010573],[-111.92840170024643,33.31078750036209],[-111.94032543148008,33.308583824438486]]]}"
Arizona,Maricopa,9739886023642447872,45960.47225425267,5747.913,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.94032543148008,33.31926359790862],[-111.94032543148008,33.308583824438486],[-111.92840170024643,33.31078750036209],[-111.92840170024643,33.32146762885789],[-111.94032543148008,33.31926359790862]]]}"
Arizona,Maricopa,9739886058002186240,116363.5658264449,14299.531,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.92840170024643,33.32146762885789],[-111.92840170024643,33.31078750036209],[-111.91647793030225,33.312989933245575],[-111.91647793030225,33.32367041650364],[-111.92840170024643,33.32146762885789]]]}"
Arizona,Maricopa,9739886092361924608,80946.11879998083,9455.152,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.92840170024643,33.31078750036209],[-111.92840170024643,33.30010623010573],[-111.91647793030225,33.302308307882875],[-111.91647793030225,33.312989933245575],[-111.92840170024643,33.31078750036209]]]}"
Arizona,Maricopa,9739886126721662976,182692.32484483812,21451.929,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.91647793030225,33.312989933245575],[-111.91647793030225,33.302308307882875],[-111.90455412316315,33.3045091426707],[-111.90455412316315,33.31519112287623],[-111.91647793030225,33.312989933245575]]]}"
Arizona,Maricopa,9739886161081401344,209556.46348162927,26471.241,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.91647793030225,33.32367041650364],[-111.91647793030225,33.312989933245575],[-111.90455412316315,33.31519112287623],[-111.90455412316315,33.32587196063319],[-111.91647793030225,33.32367041650364]]]}"
Arizona,Maricopa,9739886195441139712,209528.90499894603,26355.679,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.91647793030225,33.334349756792626],[-111.91647793030225,33.32367041650364],[-111.90455412316315,33.32587196063319],[-111.90455412316315,33.33655165507718],[-111.91647793030225,33.334349756792626]]]}"
Arizona,Maricopa,9739886229800878080,48613.76705647549,6582.626,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.92840170024643,33.33214661472871],[-111.92840170024643,33.32146762885789],[-111.91647793030225,33.32367041650364],[-111.91647793030225,33.334349756792626],[-111.92840170024643,33.33214661472871]]]}"
Arizona,Maricopa,9739886264160616448,117492.667772457,13996.694,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.92840170024643,33.342824457110716],[-111.92840170024643,33.33214661472871],[-111.91647793030225,33.334349756792626],[-111.91647793030225,33.34502795324875],[-111.92840170024643,33.342824457110716]]]}"
Arizona,Maricopa,9739886298520354816,169274.65811459153,22419.428,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.91647793030225,33.34502795324875],[-111.91647793030225,33.334349756792626],[-111.90455412316315,33.33655165507718],[-111.90455412316315,33.347230205344424],[-111.91647793030225,33.34502795324875]]]}"
Arizona,Maricopa,9739886332880093184,45933.91829600423,7918.684,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.90455412316315,33.347230205344424],[-111.90455412316315,33.33655165507718],[-111.89263028034495,33.338752309370356],[-111.89263028034495,33.34943121318578],[-111.90455412316315,33.347230205344424]]]}"
Arizona,Maricopa,9739886367239831552,68076.27662684068,8388.829,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.89263028034495,33.34943121318578],[-111.89263028034495,33.338752309370356],[-111.88070640336356,33.34095171946074],[-111.88070640336356,33.351630976561474],[-111.89263028034495,33.34943121318578]]]}"
Arizona,Maricopa,9739886401599569920,69501.74332233092,8202.822,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.89263028034495,33.338752309370356],[-111.89263028034495,33.32807226103448],[-111.88070640336356,33.330271317496],[-111.88070640336356,33.34095171946074],[-111.89263028034495,33.338752309370356]]]}"
Arizona,Maricopa,9739886435959308288,88996.27055265772,12553.233,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.90455412316315,33.33655165507718],[-111.90455412316315,33.32587196063319],[-111.89263028034495,33.32807226103448],[-111.89263028034495,33.338752309370356],[-111.90455412316315,33.33655165507718]]]}"
Arizona,Maricopa,9739886470319046656,128810.18804392648,17682.423,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.90455412316315,33.32587196063319],[-111.90455412316315,33.31519112287623],[-111.89263028034495,33.31739106904188],[-111.89263028034495,33.32807226103448],[-111.90455412316315,33.32587196063319]]]}"
Arizona,Maricopa,9739886504678785024,134223.8006714438,14764.904,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.90455412316315,33.31519112287623],[-111.90455412316315,33.3045091426707],[-111.89263028034495,33.30670873425698],[-111.89263028034495,33.31739106904188],[-111.90455412316315,33.31519112287623]]]}"
Arizona,Maricopa,9739886539038523392,15266.50396537638,1812.932,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.89263028034495,33.31739106904188],[-111.89263028034495,33.30670873425698],[-111.88070640336356,33.30890708243008],[-111.88070640336356,33.319589771530985],[-111.89263028034495,33.31739106904188]]]}"
Arizona,Maricopa,9739886573398261760,101525.38418346278,12603.349,202606,deployment,"{""type"":""Polygon"",""coordinates"":[[[-111.89263028034495,33.32807226103448],[-111.89263028034495,33.31739106904188],[-111.88070640336356,33.319589771530985],[-111.88070640336356,33.330271317496],[-111.89263028034495,33.32807226103448]]]}"
