state,county,s2_cell,waymo_ro_miles,incremental_miles,vintage_end,exposure_phase,geometry_geojson
,AUSTIN,9675055210296246272,15031.199059397368,15031.199,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.75253521988041,30.19502690839136],[-97.75253521988041,30.18355473346533],[-97.74167025909962,30.184197126692126],[-97.74167025909962,30.195669447897057],[-97.75253521988041,30.19502690839136]]]}"
,AUSTIN,9675055244655984640,6953.3426547173685,6953.343,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.75253521988041,30.20649809553799],[-97.75253521988041,30.19502690839136],[-97.74167025909962,30.195669447897057],[-97.74167025909962,30.207140781206956],[-97.75253521988041,30.20649809553799]]]}"
,AUSTIN,9675055279015723008,13417.998914891059,13413.875,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.74167025909962,30.207140781206956],[-97.74167025909962,30.195669447897057],[-97.73080697363837,30.196310984521308],[-97.73080697363837,30.20778246376059],[-97.74167025909962,30.207140781206956]]]}"
,AUSTIN,9675055313375461376,22691.737509680046,17789.619,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.73080697363837,30.20778246376059],[-97.73080697363837,30.196310984521308],[-97.71994536457991,30.196951518630314],[-97.71994536457991,30.208423143565195],[-97.73080697363837,30.20778246376059]]]}"
,AUSTIN,9675055347735199744,13515.138885578932,13514.12,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.73080697363837,30.196310984521308],[-97.73080697363837,30.184838517271555],[-97.71994536457991,30.1854789055697],[-97.71994536457991,30.196951518630314],[-97.73080697363837,30.196310984521308]]]}"
,AUSTIN,9675055382094938112,19884.783209941572,19884.74,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.74167025909962,30.195669447897057],[-97.74167025909962,30.184197126692126],[-97.73080697363837,30.184838517271555],[-97.73080697363837,30.196310984521308],[-97.74167025909962,30.195669447897057]]]}"
,AUSTIN,9675055450814414848,676.3501590260557,676.35,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.74167025909962,30.17272381875606],[-97.74167025909962,30.161249525253425],[-97.73080697363837,30.161890623396896],[-97.73080697363837,30.173365063175222],[-97.74167025909962,30.17272381875606]]]}"
,AUSTIN,9675055485174153216,273.29219268882946,273.292,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.73080697363837,30.173365063175222],[-97.73080697363837,30.161890623396896],[-97.71994536457991,30.162530719727545],[-97.71994536457991,30.17400530554724],[-97.73080697363837,30.173365063175222]]]}"
,AUSTIN,9675055519533891584,0.005290190484844405,0.005,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.73080697363837,30.184838517271555],[-97.73080697363837,30.173365063175222],[-97.71994536457991,30.17400530554724],[-97.71994536457991,30.1854789055697],[-97.73080697363837,30.184838517271555]]]}"
,AUSTIN,9675055691332583424,4208.088712255817,4208.089,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.70908543300678,30.197591050590635],[-97.70908543300678,30.186118291952997],[-97.69822718000074,30.186756676788185],[-97.69822718000074,30.198229580769112],[-97.70908543300678,30.197591050590635]]]}"
,AUSTIN,9675055725692321792,20.698380559055515,20.698,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.71994536457991,30.196951518630314],[-97.71994536457991,30.1854789055697],[-97.70908543300678,30.186118291952997],[-97.70908543300678,30.197591050590635],[-97.71994536457991,30.196951518630314]]]}"
,AUSTIN,9675055760052060160,134159.5706226663,67963.914,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.71994536457991,30.208423143565195],[-97.71994536457991,30.196951518630314],[-97.70908543300678,30.197591050590635],[-97.70908543300678,30.20906282098744],[-97.71994536457991,30.208423143565195]]]}"
,AUSTIN,9675055794411798528,3935.047387465734,3935.047,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.70908543300678,30.20906282098744],[-97.70908543300678,30.197591050590635],[-97.69822718000074,30.198229580769112],[-97.69822718000074,30.20970149639428],[-97.70908543300678,30.20906282098744]]]}"
,AUSTIN,9675055828771536896,22499.484483882392,8502.293,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.70908543300678,30.220533601980172],[-97.70908543300678,30.20906282098744],[-97.69822718000074,30.20970149639428],[-97.69822718000074,30.221172422500445],[-97.70908543300678,30.220533601980172]]]}"
,AUSTIN,9675055863131275264,139085.53716500552,71573.485,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.71994536457991,30.2198937792111],[-97.71994536457991,30.208423143565195],[-97.70908543300678,30.20906282098744],[-97.70908543300678,30.220533601980172],[-97.71994536457991,30.2198937792111]]]}"
,AUSTIN,9675055897491013632,44617.469754550846,17957.739,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.71994536457991,30.23136342440552],[-97.71994536457991,30.2198937792111],[-97.70908543300678,30.220533601980172],[-97.70908543300678,30.23200339240629],[-97.71994536457991,30.23136342440552]]]}"
,AUSTIN,9675055931850752000,66113.8230330465,27937.853,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.70908543300678,30.23200339240629],[-97.70908543300678,30.220533601980172],[-97.69822718000074,30.221172422500445],[-97.69822718000074,30.232642357925062],[-97.70908543300678,30.23200339240629]]]}"
,AUSTIN,9675056000570228736,24912.396584039445,12321.421,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.70908543300678,30.25493999691198],[-97.70908543300678,30.243472191103944],[-97.69822718000074,30.244111301506265],[-97.69822718000074,30.25557925208289],[-97.70908543300678,30.25493999691198]]]}"
,AUSTIN,9675056034929967104,60595.40412388614,42216.041,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.71994536457991,30.254299738793186],[-97.71994536457991,30.242832077986595],[-97.70908543300678,30.243472191103944],[-97.70908543300678,30.25493999691198],[-97.71994536457991,30.254299738793186]]]}"
,AUSTIN,9675056069289705472,40322.28881346065,22892.7,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.71994536457991,30.242832077986595],[-97.71994536457991,30.23136342440552],[-97.70908543300678,30.23200339240629],[-97.70908543300678,30.243472191103944],[-97.71994536457991,30.242832077986595]]]}"
,AUSTIN,9675056103649443840,149085.14253992648,70844.73,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.73080697363837,30.24219096178692],[-97.73080697363837,30.230722453555565],[-97.71994536457991,30.23136342440552],[-97.71994536457991,30.242832077986595],[-97.73080697363837,30.24219096178692]]]}"
,AUSTIN,9675056138009182208,62138.9804011218,27411.939,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.73080697363837,30.25365847735911],[-97.73080697363837,30.24219096178692],[-97.71994536457991,30.242832077986595],[-97.71994536457991,30.254299738793186],[-97.73080697363837,30.25365847735911]]]}"
,AUSTIN,9675056172368920576,254062.9271771529,96365.041,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.74167025909962,30.253016212242656],[-97.74167025909962,30.241548842137945],[-97.73080697363837,30.24219096178692],[-97.73080697363837,30.25365847735911],[-97.74167025909962,30.253016212242656]]]}"
,AUSTIN,9675056206728658944,119233.84273259151,48264.95,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.74167025909962,30.241548842137945],[-97.74167025909962,30.230080479489565],[-97.73080697363837,30.230722453555565],[-97.73080697363837,30.24219096178692],[-97.74167025909962,30.241548842137945]]]}"
,AUSTIN,9675056241088397312,48629.20170214948,20202.954,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.74167025909962,30.230080479489565],[-97.74167025909962,30.218611125458633],[-97.73080697363837,30.219252953826178],[-97.73080697363837,30.230722453555565],[-97.74167025909962,30.230080479489565]]]}"
,AUSTIN,9675056275448135680,106522.46746381497,60911.618,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.73080697363837,30.230722453555565],[-97.73080697363837,30.219252953826178],[-97.71994536457991,30.2198937792111],[-97.71994536457991,30.23136342440552],[-97.73080697363837,30.230722453555565]]]}"
,AUSTIN,9675056309807874048,23920.95712580429,6462.639,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.73080697363837,30.219252953826178],[-97.73080697363837,30.20778246376059],[-97.71994536457991,30.208423143565195],[-97.71994536457991,30.2198937792111],[-97.73080697363837,30.219252953826178]]]}"
,AUSTIN,9675056344167612416,44112.51478899308,21492.256,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.74167025909962,30.218611125458633],[-97.74167025909962,30.207140781206956],[-97.73080697363837,30.20778246376059],[-97.73080697363837,30.219252953826178],[-97.74167025909962,30.218611125458633]]]}"
,AUSTIN,9675056378527350784,15967.532555742511,10197.407,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.75253521988041,30.217968293742018],[-97.75253521988041,30.20649809553799],[-97.74167025909962,30.207140781206956],[-97.74167025909962,30.218611125458633],[-97.75253521988041,30.217968293742018]]]}"
,AUSTIN,9675056412887089152,27844.316856291058,11819.438,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.75253521988041,30.229437501840962],[-97.75253521988041,30.217968293742018],[-97.74167025909962,30.218611125458633],[-97.74167025909962,30.230080479489565],[-97.75253521988041,30.229437501840962]]]}"
,AUSTIN,9675056447246827520,33916.307330050324,15586.743,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.76340185489671,30.228793520243535],[-97.76340185489671,30.217324458310227],[-97.75253521988041,30.217968293742018],[-97.75253521988041,30.229437501840962],[-97.76340185489671,30.228793520243535]]]}"
,AUSTIN,9675056481606565888,7714.8169393054495,7387.594,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.76340185489671,30.217324458310227],[-97.76340185489671,30.205854406387655],[-97.75253521988041,30.20649809553799],[-97.75253521988041,30.217968293742018],[-97.76340185489671,30.217324458310227]]]}"
,AUSTIN,9675056515966304256,5669.2020973471135,5669.202,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.7742701630638,30.21667961879742],[-97.7742701630638,30.20520971339025],[-97.76340185489671,30.205854406387655],[-97.76340185489671,30.217324458310227],[-97.7742701630638,30.21667961879742]]]}"
,AUSTIN,9675056550326042624,20715.672713577813,20715.673,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.78514014329618,30.216033774838124],[-97.78514014329618,30.204564016180388],[-97.7742701630638,30.20520971339025],[-97.7742701630638,30.21667961879742],[-97.78514014329618,30.216033774838124]]]}"
,AUSTIN,9675056584685780992,7892.076851170622,7584.036,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.78514014329618,30.227502543738765],[-97.78514014329618,30.216033774838124],[-97.7742701630638,30.21667961879742],[-97.7742701630638,30.228148534331336],[-97.78514014329618,30.227502543738765]]]}"
,AUSTIN,9675056619045519360,30955.619520367472,22856.663,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.7742701630638,30.228148534331336],[-97.7742701630638,30.21667961879742],[-97.76340185489671,30.217324458310227],[-97.76340185489671,30.228793520243535],[-97.7742701630638,30.228148534331336]]]}"
,AUSTIN,9675056653405257728,38369.711440023675,20239.947,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.7742701630638,30.2396164588302],[-97.7742701630638,30.228148534331336],[-97.76340185489671,30.228793520243535],[-97.76340185489671,30.24026159102579],[-97.7742701630638,30.2396164588302]]]}"
,AUSTIN,9675056687764996096,25947.138542461056,11822.811,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.78514014329618,30.238970321720554],[-97.78514014329618,30.227502543738765],[-97.7742701630638,30.228148534331336],[-97.7742701630638,30.2396164588302],[-97.78514014329618,30.238970321720554]]]}"
,AUSTIN,9675056722124734464,56271.29861430025,28486.531,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.78514014329618,30.250437107622414],[-97.78514014329618,30.238970321720554],[-97.7742701630638,30.2396164588302],[-97.7742701630638,30.251083391132934],[-97.78514014329618,30.250437107622414]]]}"
,AUSTIN,9675056756484472832,89061.60929453616,44078.791,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.7742701630638,30.251083391132934],[-97.7742701630638,30.2396164588302],[-97.76340185489671,30.24026159102579],[-97.76340185489671,30.251728669495872],[-97.7742701630638,30.251083391132934]]]}"
,AUSTIN,9675056790844211200,122690.48653801472,49595.676,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.76340185489671,30.251728669495872],[-97.76340185489671,30.24026159102579],[-97.75253521988041,30.24090571867302],[-97.75253521988041,30.25237294307706],[-97.76340185489671,30.251728669495872]]]}"
,AUSTIN,9675056825203949568,74958.28417729438,32536.113,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.76340185489671,30.24026159102579],[-97.76340185489671,30.228793520243535],[-97.75253521988041,30.229437501840962],[-97.75253521988041,30.24090571867302],[-97.76340185489671,30.24026159102579]]]}"
,AUSTIN,9675056859563687936,45886.97062921848,20229.362,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.75253521988041,30.24090571867302],[-97.75253521988041,30.229437501840962],[-97.74167025909962,30.230080479489565],[-97.74167025909962,30.241548842137945],[-97.75253521988041,30.24090571867302]]]}"
,AUSTIN,9675056893923426304,121488.95124277932,47553.09,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.75253521988041,30.25237294307706],[-97.75253521988041,30.24090571867302],[-97.74167025909962,30.241548842137945],[-97.74167025909962,30.253016212242656],[-97.75253521988041,30.25237294307706]]]}"
,AUSTIN,9675056928283164672,351994.33493818104,138016.587,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.75253521988041,30.26383917389268],[-97.75253521988041,30.25237294307706],[-97.74167025909962,30.253016212242656],[-97.74167025909962,30.264482588643258],[-97.75253521988041,30.26383917389268]]]}"
,AUSTIN,9675056962642903040,360817.59782671084,155297.569,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.75253521988041,30.275304409960153],[-97.75253521988041,30.26383917389268],[-97.74167025909962,30.264482588643258],[-97.74167025909962,30.27594797018001],[-97.75253521988041,30.275304409960153]]]}"
,AUSTIN,9675056997002641408,220337.80573824982,92050.482,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.76340185489671,30.274659844858633],[-97.76340185489671,30.263194754493398],[-97.75253521988041,30.26383917389268],[-97.75253521988041,30.275304409960153],[-97.76340185489671,30.274659844858633]]]}"
,AUSTIN,9675057031362379776,221172.54372467374,97358.542,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.76340185489671,30.263194754493398],[-97.76340185489671,30.251728669495872],[-97.75253521988041,30.25237294307706],[-97.75253521988041,30.26383917389268],[-97.76340185489671,30.263194754493398]]]}"
,AUSTIN,9675057065722118144,46998.02877409742,19897.302,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.7742701630638,30.262549330079125],[-97.7742701630638,30.251083391132934],[-97.76340185489671,30.251728669495872],[-97.76340185489671,30.263194754493398],[-97.7742701630638,30.262549330079125]]]}"
,AUSTIN,9675057100081856512,9810.296672844399,3694.905,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.78514014329618,30.26190290028395],[-97.78514014329618,30.250437107622414],[-97.7742701630638,30.251083391132934],[-97.7742701630638,30.262549330079125],[-97.78514014329618,30.26190290028395]]]}"
,AUSTIN,9675057134441594880,9778.461780302907,5289.03,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.78514014329618,30.273367698545478],[-97.78514014329618,30.26190290028395],[-97.7742701630638,30.262549330079125],[-97.7742701630638,30.274014274509096],[-97.78514014329618,30.273367698545478]]]}"
,AUSTIN,9675057168801333248,29783.155155713142,12571.888,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.7742701630638,30.274014274509096],[-97.7742701630638,30.262549330079125],[-97.76340185489671,30.263194754493398],[-97.76340185489671,30.274659844858633],[-97.7742701630638,30.274014274509096]]]}"
,AUSTIN,9675057203161071616,31391.952928270377,13205.595,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.7742701630638,30.2854782232638],[-97.7742701630638,30.274014274509096],[-97.76340185489671,30.274659844858633],[-97.76340185489671,30.28612393943256],[-97.7742701630638,30.2854782232638]]]}"
,AUSTIN,9675057237520809984,6499.382163998171,3379.545,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.78514014329618,30.28483150124798],[-97.78514014329618,30.273367698545478],[-97.7742701630638,30.274014274509096],[-97.7742701630638,30.2854782232638],[-97.78514014329618,30.28483150124798]]]}"
,AUSTIN,9675057271880548352,7695.11572867624,4289.74,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.78514014329618,30.29629430723317],[-97.78514014329618,30.28483150124798],[-97.7742701630638,30.2854782232638],[-97.7742701630638,30.296941175184934],[-97.78514014329618,30.29629430723317]]]}"
,AUSTIN,9675057306240286720,23176.42982500919,10023.784,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.7742701630638,30.296941175184934],[-97.7742701630638,30.2854782232638],[-97.76340185489671,30.28612393943256],[-97.76340185489671,30.29758703705685],[-97.7742701630638,30.296941175184934]]]}"
,AUSTIN,9675057340600025088,49227.158438116916,21545.749,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.76340185489671,30.29758703705685],[-97.76340185489671,30.28612393943256],[-97.75253521988041,30.286768650120425],[-97.75253521988041,30.29823189321517],[-97.76340185489671,30.29758703705685]]]}"
,AUSTIN,9675057374959763456,60797.68226489985,27729.192,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.76340185489671,30.28612393943256],[-97.76340185489671,30.274659844858633],[-97.75253521988041,30.275304409960153],[-97.75253521988041,30.286768650120425],[-97.76340185489671,30.28612393943256]]]}"
,AUSTIN,9675057409319501824,296173.5159293136,127101.286,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.75253521988041,30.286768650120425],[-97.75253521988041,30.275304409960153],[-97.74167025909962,30.27594797018001],[-97.74167025909962,30.287412355693874],[-97.75253521988041,30.286768650120425]]]}"
,AUSTIN,9675057443679240192,184591.39211695988,90283.193,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.75253521988041,30.29823189321517],[-97.75253521988041,30.286768650120425],[-97.74167025909962,30.287412355693874],[-97.74167025909962,30.298875744026493],[-97.75253521988041,30.29823189321517]]]}"
,AUSTIN,9675057478038978560,98803.37292488622,43096.81,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.74167025909962,30.298875744026493],[-97.74167025909962,30.287412355693874],[-97.73080697363837,30.288055056519696],[-97.73080697363837,30.2995185898577],[-97.74167025909962,30.298875744026493]]]}"
,AUSTIN,9675057512398716928,55929.03960540667,24378.229,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.73080697363837,30.2995185898577],[-97.73080697363837,30.288055056519696],[-97.71994536457991,30.28869675296498],[-97.71994536457991,30.300160431076023],[-97.73080697363837,30.2995185898577]]]}"
,AUSTIN,9675057546758455296,101222.50626566011,39711.829,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.73080697363837,30.288055056519696],[-97.73080697363837,30.2765905258849],[-97.71994536457991,30.277232077441795],[-97.71994536457991,30.28869675296498],[-97.73080697363837,30.288055056519696]]]}"
,AUSTIN,9675057581118193664,66383.32971479757,31055.817,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.74167025909962,30.287412355693874],[-97.74167025909962,30.27594797018001],[-97.73080697363837,30.2765905258849],[-97.73080697363837,30.288055056519696],[-97.74167025909962,30.287412355693874]]]}"
,AUSTIN,9675057615477932032,271050.6836039381,119839.974,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.74167025909962,30.27594797018001],[-97.74167025909962,30.264482588643258],[-97.73080697363837,30.26512499911168],[-97.73080697363837,30.2765905258849],[-97.74167025909962,30.27594797018001]]]}"
,AUSTIN,9675057649837670400,160667.61175324037,37776.274,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.74167025909962,30.264482588643258],[-97.74167025909962,30.253016212242656],[-97.73080697363837,30.25365847735911],[-97.73080697363837,30.26512499911168],[-97.74167025909962,30.264482588643258]]]}"
,AUSTIN,9675057684197408768,197841.10694721335,82499.66,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.73080697363837,30.26512499911168],[-97.73080697363837,30.25365847735911],[-97.71994536457991,30.254299738793186],[-97.71994536457991,30.26576640566484],[-97.73080697363837,30.26512499911168]]]}"
,AUSTIN,9675057718557147136,156013.70112460226,52807.468,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.73080697363837,30.2765905258849],[-97.73080697363837,30.26512499911168],[-97.71994536457991,30.26576640566484],[-97.71994536457991,30.277232077441795],[-97.73080697363837,30.2765905258849]]]}"
,AUSTIN,9675057752916885504,96270.8887312204,34547.713,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.71994536457991,30.277232077441795],[-97.71994536457991,30.26576640566484],[-97.70908543300678,30.266406808669927],[-97.70908543300678,30.27787262521801],[-97.71994536457991,30.277232077441795]]]}"
,AUSTIN,9675057787276623872,73408.22389200905,37303.549,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.71994536457991,30.26576640566484],[-97.71994536457991,30.254299738793186],[-97.70908543300678,30.25493999691198],[-97.70908543300678,30.266406808669927],[-97.71994536457991,30.26576640566484]]]}"
,AUSTIN,9675057821636362240,65162.72576985466,24707.125,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.70908543300678,30.266406808669927],[-97.70908543300678,30.25493999691198],[-97.69822718000074,30.25557925208289],[-97.69822718000074,30.26704620849445],[-97.70908543300678,30.266406808669927]]]}"
,AUSTIN,9675057855996100608,27001.387568919898,14069.866,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.70908543300678,30.27787262521801],[-97.70908543300678,30.266406808669927],[-97.69822718000074,30.26704620849445],[-97.69822718000074,30.27851216958116],[-97.70908543300678,30.27787262521801]]]}"
,AUSTIN,9675057890355838976,24378.12371865025,18925.906,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.70908543300678,30.289337445397152],[-97.70908543300678,30.27787262521801],[-97.69822718000074,30.27851216958116],[-97.69822718000074,30.289977134183943],[-97.70908543300678,30.289337445397152]]]}"
,AUSTIN,9675057924715577344,53964.25790619806,26105.968,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.71994536457991,30.28869675296498],[-97.71994536457991,30.277232077441795],[-97.70908543300678,30.27787262521801],[-97.70908543300678,30.289337445397152],[-97.71994536457991,30.28869675296498]]]}"
,AUSTIN,9675057959075315712,21785.330012024653,13518.712,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.71994536457991,30.300160431076023],[-97.71994536457991,30.28869675296498],[-97.70908543300678,30.289337445397152],[-97.70908543300678,30.300801268048964],[-97.71994536457991,30.300160431076023]]]}"
,AUSTIN,9675057993435054080,19701.897531199553,17574.586,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.70908543300678,30.300801268048964],[-97.70908543300678,30.289337445397152],[-97.69822718000074,30.289977134183943],[-97.69822718000074,30.301441101144384],[-97.70908543300678,30.300801268048964]]]}"
,AUSTIN,9675058062154530816,545.2063055462171,545.206,202509,deployment,"{""type"":""Polygon"",""coordinates"":[[[-97.69822718000074,30.289977134183943],[-97.69822718000074,30.27851216958116],[-97.68737060664283,30.279150710899188],[-97.68737060664283,30.290615819693386],[-97.69822718000074,30.289977134183943]]]}"
